CustomerID,Age,Gender,Marital_Status,Education,Employment_Type,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Income_Loan_Ratio,Loan_Status
2000,59,Male,Married,Not Graduate,Self-Employed,11737,7516,177,360,1,Semiurban,1.0877401129943505,
2001,26,Female,Married,Graduate,Self-Employed,14311,4803,422,360,1,Rural,0.4529383886255924,
2002,26,Male,Single,Not Graduate,Salaried,4350,2377,105,360,0,Rural,0.6406666666666667,
2003,23,Female,Single,Graduate,Salaried,13516,3480,175,120,1,Rural,0.9712,
2004,27,Male,Married,Graduate,Salaried,11760,5086,208,300,1,Rural,0.8099038461538461,
2005,28,Male,Married,Graduate,Salaried,13453,6466,108,180,1,Rural,1.844351851851852,
2006,62,Female,Single,Graduate,Salaried,9606,3182,107,360,1,Semiurban,1.1951401869158875,
2007,35,Female,Single,Graduate,Salaried,11967,2817,189,180,1,Rural,0.7822222222222223,
2008,49,Male,Single,Not Graduate,Self-Employed,8651,6136,225,180,1,Semiurban,0.6572,
2009,53,Female,Married,Not Graduate,Self-Employed,11500,3160,464,360,1,Rural,0.315948275862069,
2010,50,Female,Single,Graduate,Self-Employed,11003,6576,157,300,1,Urban,1.1196815286624204,
2011,59,Female,Single,Not Graduate,Self-Employed,8452,4805,260,180,1,Rural,0.5098846153846154,
2012,47,Female,Single,Graduate,Self-Employed,5555,4889,496,240,1,Urban,0.2105645161290322,
2013,56,Female,Married,Not Graduate,Self-Employed,6902,711,123,180,1,Semiurban,0.6189430894308943,
2014,49,Male,Single,Not Graduate,Salaried,12143,7266,216,360,0,Rural,0.8985648148148148,
2015,58,Male,Single,Not Graduate,Self-Employed,10781,2586,453,120,1,Semiurban,0.2950772626931567,
2016,53,Female,Single,Not Graduate,Salaried,3172,2648,406,180,1,Rural,0.1433497536945812,
2017,57,Male,Single,Not Graduate,Salaried,13367,7313,353,300,1,Semiurban,0.5858356940509915,
2018,47,Male,Single,Graduate,Self-Employed,6032,1717,282,240,1,Rural,0.2747872340425532,
2019,53,Female,Married,Graduate,Self-Employed,6424,4352,376,240,1,Rural,0.2865957446808511,
2020,24,Male,Married,Not Graduate,Self-Employed,14046,5308,421,120,1,Urban,0.4597149643705463,
2021,42,Female,Married,Graduate,Self-Employed,11695,7407,231,120,1,Semiurban,0.826926406926407,
2022,22,Female,Single,Not Graduate,Self-Employed,7585,870,171,180,0,Semiurban,0.4944444444444444,
2023,30,Male,Married,Graduate,Self-Employed,13890,7042,383,360,1,Semiurban,0.5465274151436031,
2024,25,Female,Married,Not Graduate,Self-Employed,14780,3574,252,300,1,Semiurban,0.7283333333333334,
2025,30,Female,Married,Not Graduate,Salaried,9234,5827,78,240,0,Semiurban,1.930897435897436,
2026,53,Female,Single,Not Graduate,Self-Employed,6364,4904,251,120,1,Urban,0.4489243027888446,
2027,58,Female,Single,Graduate,Self-Employed,10816,6820,142,300,1,Rural,1.2419718309859156,
2028,33,Female,Married,Graduate,Salaried,2721,7986,378,360,1,Urban,0.2832539682539682,
2029,51,Male,Married,Not Graduate,Self-Employed,4360,270,405,240,1,Semiurban,0.1143209876543209,
2030,56,Male,Single,Not Graduate,Self-Employed,11965,1543,225,240,1,Semiurban,0.6003555555555555,
2031,44,Female,Single,Graduate,Salaried,12682,549,379,360,1,Rural,0.3491029023746702,
2032,35,Female,Married,Graduate,Self-Employed,12202,5233,260,240,1,Urban,0.6705769230769231,
2033,49,Male,Single,Graduate,Self-Employed,9928,7506,233,360,1,Rural,0.7482403433476394,
2034,28,Female,Married,Graduate,Self-Employed,10836,4663,144,240,1,Rural,1.0763194444444444,
2035,25,Male,Single,Graduate,Self-Employed,4753,4014,322,180,1,Urban,0.2722670807453416,
2036,49,Female,Married,Not Graduate,Self-Employed,5282,7129,186,360,0,Rural,0.667258064516129,
2037,24,Female,Married,Graduate,Self-Employed,8457,4454,286,300,1,Urban,0.4514335664335664,
2038,32,Female,Single,Not Graduate,Salaried,2266,5769,402,180,1,Urban,0.1998756218905472,
2039,22,Female,Married,Not Graduate,Self-Employed,4181,5733,467,300,1,Semiurban,0.2122912205567451,
2040,47,Female,Married,Graduate,Self-Employed,9210,5453,478,240,0,Rural,0.3067573221757322,
2041,51,Female,Married,Graduate,Salaried,8982,1712,314,300,1,Semiurban,0.3405732484076433,
2042,56,Female,Single,Not Graduate,Salaried,6586,3240,184,180,1,Rural,0.5340217391304348,
2043,56,Male,Single,Graduate,Self-Employed,9464,1362,193,360,1,Rural,0.5609326424870467,
2044,46,Male,Single,Not Graduate,Salaried,4165,4893,68,120,1,Semiurban,1.3320588235294115,
2045,63,Male,Married,Graduate,Self-Employed,11451,1284,280,300,1,Semiurban,0.4548214285714286,
2046,47,Female,Single,Graduate,Self-Employed,13183,886,183,120,1,Semiurban,0.7687978142076503,
2047,25,Female,Married,Graduate,Salaried,12507,5854,163,300,1,Urban,1.126441717791411,
2048,40,Female,Married,Not Graduate,Self-Employed,5013,5318,188,300,0,Rural,0.5495212765957447,
2049,31,Female,Single,Graduate,Self-Employed,1995,2258,174,360,1,Urban,0.2444252873563218,
2050,30,Female,Single,Not Graduate,Salaried,14835,4382,253,240,1,Rural,0.7595652173913043,
2051,60,Female,Married,Graduate,Salaried,12872,5811,110,180,1,Rural,1.6984545454545454,
2052,58,Female,Married,Not Graduate,Salaried,7322,1785,299,180,1,Urban,0.3045819397993311,
2053,26,Male,Single,Graduate,Salaried,13622,4838,347,180,0,Urban,0.5319884726224784,
2054,28,Female,Single,Not Graduate,Self-Employed,3572,3543,62,240,1,Rural,1.1475806451612902,
2055,43,Male,Single,Not Graduate,Salaried,9295,5601,445,120,1,Semiurban,0.3347415730337079,
2056,46,Male,Married,Not Graduate,Salaried,10029,6136,304,180,1,Semiurban,0.5317434210526316,
2057,63,Female,Married,Not Graduate,Salaried,5449,5142,134,120,0,Semiurban,0.7903731343283582,
2058,32,Female,Married,Not Graduate,Salaried,7533,7727,69,240,1,Semiurban,2.2115942028985507,
2059,46,Male,Married,Not Graduate,Salaried,12800,7276,99,240,1,Rural,2.027878787878788,
2060,33,Male,Married,Graduate,Self-Employed,11509,295,213,360,1,Semiurban,0.5541784037558686,
2061,60,Female,Single,Not Graduate,Salaried,9828,2053,141,180,1,Semiurban,0.8426241134751773,
2062,38,Female,Single,Not Graduate,Self-Employed,4055,2597,137,360,1,Semiurban,0.4855474452554744,
2063,45,Male,Married,Not Graduate,Salaried,7870,680,118,180,1,Rural,0.7245762711864406,
2064,53,Female,Married,Graduate,Salaried,5915,5987,86,240,1,Urban,1.383953488372093,
2065,60,Female,Single,Graduate,Salaried,7459,4890,302,240,1,Semiurban,0.4089072847682119,
2066,63,Female,Single,Graduate,Salaried,10607,4298,301,300,1,Rural,0.4951827242524917,
2067,32,Male,Single,Not Graduate,Salaried,14993,324,189,300,1,Rural,0.8104232804232804,
2068,64,Male,Single,Graduate,Salaried,7493,6968,404,240,1,Semiurban,0.3579455445544554,
2069,56,Male,Married,Graduate,Salaried,13230,7952,430,240,1,Urban,0.4926046511627907,
2070,24,Female,Single,Not Graduate,Salaried,6521,2291,217,120,1,Urban,0.4060829493087557,
2071,25,Female,Married,Not Graduate,Self-Employed,11792,4422,103,120,1,Urban,1.5741747572815534,
2072,57,Male,Single,Graduate,Salaried,4407,986,435,360,1,Rural,0.1239770114942528,
2073,28,Male,Single,Not Graduate,Self-Employed,4414,3118,227,300,0,Semiurban,0.331806167400881,
2074,62,Male,Single,Not Graduate,Salaried,11674,760,346,300,0,Semiurban,0.359364161849711,
2075,48,Female,Married,Not Graduate,Self-Employed,5370,7758,350,240,1,Rural,0.3750857142857143,
2076,51,Male,Married,Not Graduate,Salaried,14220,3693,408,240,1,Semiurban,0.4390441176470588,
2077,29,Male,Single,Graduate,Salaried,13259,1036,155,360,1,Semiurban,0.922258064516129,
2078,49,Female,Married,Not Graduate,Salaried,10690,906,186,300,1,Urban,0.6234408602150537,
2079,34,Female,Married,Graduate,Self-Employed,11839,5499,239,120,1,Semiurban,0.7254393305439331,
2080,60,Female,Single,Graduate,Self-Employed,6585,364,177,180,1,Semiurban,0.3925988700564972,
2081,61,Male,Single,Graduate,Self-Employed,14386,7769,391,360,1,Rural,0.5666240409207162,
2082,42,Female,Married,Graduate,Self-Employed,8046,3413,96,180,1,Rural,1.1936458333333333,
2083,31,Female,Married,Not Graduate,Salaried,1895,7959,54,120,1,Urban,1.824814814814815,
2084,43,Male,Married,Not Graduate,Salaried,13290,5340,306,120,0,Rural,0.6088235294117647,
2085,21,Female,Single,Not Graduate,Salaried,14202,6216,349,180,0,Urban,0.5850429799426934,
2086,57,Male,Single,Graduate,Self-Employed,2438,7913,199,360,1,Urban,0.5201507537688442,
2087,41,Male,Married,Graduate,Salaried,11328,7939,343,180,1,Semiurban,0.5617201166180757,
2088,46,Female,Single,Graduate,Self-Employed,12416,5744,292,360,1,Urban,0.6219178082191781,
2089,56,Female,Single,Not Graduate,Self-Employed,4010,1069,324,360,0,Semiurban,0.1567592592592592,
2090,43,Female,Married,Graduate,Self-Employed,6136,7671,257,240,0,Urban,0.5372373540856031,
2091,21,Female,Married,Not Graduate,Self-Employed,3149,4369,464,300,1,Rural,0.1620258620689655,
2092,60,Female,Single,Not Graduate,Self-Employed,5190,7722,164,300,1,Rural,0.7873170731707317,
2093,35,Female,Single,Not Graduate,Salaried,4935,2255,244,120,1,Rural,0.294672131147541,
2094,41,Male,Married,Not Graduate,Self-Employed,4701,6048,392,240,1,Urban,0.2742091836734694,
2095,29,Male,Single,Graduate,Self-Employed,5679,5980,219,300,1,Urban,0.5323744292237443,
2096,29,Female,Single,Not Graduate,Salaried,14058,3686,428,360,1,Semiurban,0.4145794392523364,
2097,30,Male,Married,Graduate,Self-Employed,11983,4219,131,360,1,Semiurban,1.236793893129771,
2098,46,Female,Married,Not Graduate,Self-Employed,14175,3081,203,180,1,Semiurban,0.8500492610837438,
2099,61,Male,Single,Graduate,Salaried,9905,5448,190,180,1,Semiurban,0.8080526315789474,
2100,55,Male,Single,Graduate,Salaried,4737,3258,363,360,1,Urban,0.2202479338842975,
2101,45,Male,Single,Not Graduate,Salaried,5362,6686,195,360,1,Urban,0.6178461538461538,
2102,46,Female,Married,Not Graduate,Self-Employed,1558,5787,372,180,1,Semiurban,0.1974462365591398,
2103,31,Male,Single,Not Graduate,Salaried,12622,2107,171,300,1,Urban,0.8613450292397661,
2104,58,Female,Single,Graduate,Salaried,6438,7928,301,120,0,Urban,0.4772757475083056,
2105,22,Male,Married,Not Graduate,Salaried,4471,7042,392,180,0,Urban,0.2936989795918367,
2106,27,Male,Married,Not Graduate,Self-Employed,11219,2933,436,300,0,Urban,0.3245871559633027,
2107,38,Male,Single,Graduate,Salaried,9814,2829,360,300,0,Semiurban,0.3511944444444444,
2108,47,Male,Married,Not Graduate,Self-Employed,13411,441,138,300,1,Semiurban,1.003768115942029,
2109,54,Male,Married,Graduate,Self-Employed,11128,5336,107,240,1,Urban,1.5386915887850467,
2110,47,Female,Single,Not Graduate,Salaried,10854,5006,112,240,0,Rural,1.4160714285714286,
2111,37,Female,Married,Graduate,Self-Employed,12992,5121,396,300,1,Semiurban,0.4573989898989899,
2112,63,Male,Married,Graduate,Self-Employed,4845,1559,357,360,1,Semiurban,0.1793837535014005,
2113,64,Male,Single,Not Graduate,Salaried,3986,1741,431,240,1,Rural,0.132877030162413,
2114,44,Male,Married,Graduate,Self-Employed,2061,6975,329,180,1,Semiurban,0.2746504559270517,
2115,45,Male,Single,Not Graduate,Salaried,5481,7151,121,240,1,Rural,1.0439669421487603,
2116,27,Female,Single,Not Graduate,Self-Employed,7761,5830,58,360,0,Rural,2.3432758620689653,
2117,26,Male,Married,Graduate,Self-Employed,3237,7523,415,120,1,Urban,0.2592771084337349,
2118,44,Female,Married,Not Graduate,Salaried,10596,625,470,240,0,Semiurban,0.2387446808510638,
2119,53,Male,Married,Graduate,Salaried,5054,3863,143,300,1,Rural,0.6235664335664336,
2120,49,Female,Single,Graduate,Self-Employed,14182,1690,422,300,1,Urban,0.3761137440758293,
2121,63,Male,Married,Graduate,Self-Employed,11418,7332,388,300,1,Semiurban,0.4832474226804124,
2122,42,Male,Single,Graduate,Salaried,12615,5093,486,120,1,Urban,0.3643621399176954,
2123,46,Female,Married,Graduate,Self-Employed,13223,2781,385,360,1,Urban,0.4156883116883116,
2124,48,Male,Married,Graduate,Self-Employed,13598,90,201,180,0,Rural,0.6809950248756219,
2125,41,Male,Married,Graduate,Self-Employed,10626,6310,454,360,1,Semiurban,0.3730396475770925,
2126,27,Male,Single,Graduate,Self-Employed,14889,3006,405,120,1,Urban,0.4418518518518518,
2127,37,Female,Married,Not Graduate,Salaried,8595,4302,89,300,1,Rural,1.4491011235955056,
2128,40,Male,Married,Not Graduate,Salaried,9766,7449,408,360,1,Rural,0.4219362745098039,
2129,61,Male,Single,Graduate,Salaried,1794,1088,111,180,1,Urban,0.2596396396396396,
2130,40,Female,Single,Not Graduate,Salaried,9712,6007,303,300,1,Urban,0.5187788778877888,
2131,42,Female,Married,Not Graduate,Salaried,12934,4611,118,180,1,Rural,1.486864406779661,
2132,48,Female,Married,Not Graduate,Salaried,10730,1180,447,240,1,Urban,0.2664429530201342,
2133,60,Male,Married,Not Graduate,Self-Employed,6830,7928,294,180,1,Urban,0.5019727891156462,
2134,27,Male,Single,Not Graduate,Salaried,6155,5888,414,300,1,Semiurban,0.2908937198067632,
2135,21,Male,Single,Not Graduate,Self-Employed,2609,6890,219,240,1,Rural,0.4337442922374429,
2136,52,Female,Single,Graduate,Self-Employed,14960,6449,227,300,1,Urban,0.9431277533039648,
2137,33,Male,Single,Not Graduate,Self-Employed,5271,1901,238,300,1,Rural,0.301344537815126,
2138,50,Male,Married,Not Graduate,Salaried,10063,6101,309,240,1,Semiurban,0.5231067961165049,
2139,43,Female,Single,Not Graduate,Self-Employed,7623,4490,121,180,0,Rural,1.0010743801652893,
2140,39,Female,Single,Not Graduate,Salaried,9147,5193,66,120,1,Rural,2.172727272727273,
2141,52,Female,Single,Graduate,Self-Employed,14605,186,419,120,1,Rural,0.3530071599045346,
2142,50,Female,Married,Graduate,Self-Employed,2674,1597,390,120,1,Semiurban,0.1095128205128205,
2143,49,Female,Married,Graduate,Salaried,2664,3408,106,120,0,Semiurban,0.5728301886792453,
2144,49,Male,Single,Graduate,Self-Employed,10784,3747,267,360,1,Rural,0.5442322097378277,
2145,50,Female,Single,Not Graduate,Self-Employed,10975,5687,156,120,0,Rural,1.0680769230769231,
2146,36,Male,Married,Graduate,Self-Employed,11703,2670,353,240,1,Semiurban,0.4071671388101983,
2147,60,Male,Married,Graduate,Self-Employed,10537,4825,477,120,1,Urban,0.3220545073375262,
2148,39,Female,Married,Graduate,Salaried,11683,239,222,300,1,Semiurban,0.537027027027027,
2149,38,Female,Married,Graduate,Self-Employed,10212,2580,268,120,1,Rural,0.4773134328358209,
2150,21,Female,Married,Not Graduate,Self-Employed,5966,4236,296,180,0,Urban,0.3446621621621621,
2151,34,Male,Married,Graduate,Salaried,7038,7432,267,240,0,Urban,0.5419475655430711,
2152,22,Female,Married,Not Graduate,Self-Employed,13888,138,422,240,1,Urban,0.3323696682464455,
2153,48,Female,Married,Graduate,Self-Employed,14448,2506,466,360,1,Semiurban,0.3638197424892704,
2154,50,Female,Single,Not Graduate,Self-Employed,8611,4165,80,300,1,Semiurban,1.597,
2155,58,Female,Single,Not Graduate,Self-Employed,9934,4480,417,240,1,Semiurban,0.3456594724220623,
2156,24,Female,Single,Graduate,Salaried,4300,4725,96,180,1,Semiurban,0.9401041666666666,
2157,21,Male,Single,Graduate,Self-Employed,6107,2245,183,120,1,Rural,0.4563934426229508,
2158,28,Male,Single,Graduate,Salaried,12588,4300,157,240,1,Urban,1.0756687898089172,
2159,49,Male,Single,Graduate,Self-Employed,12294,1749,121,180,1,Rural,1.1605785123966943,
2160,59,Female,Married,Not Graduate,Self-Employed,8762,567,376,120,1,Semiurban,0.2481117021276595,
2161,23,Female,Married,Not Graduate,Self-Employed,11965,7966,467,360,1,Semiurban,0.4267880085653105,
2162,52,Female,Single,Graduate,Salaried,3041,5077,157,240,1,Rural,0.5170700636942676,
2163,30,Male,Single,Graduate,Self-Employed,4265,4900,358,240,1,Urban,0.2560055865921787,
2164,30,Female,Married,Not Graduate,Self-Employed,11806,5806,447,180,0,Urban,0.3940044742729306,
2165,39,Female,Married,Graduate,Salaried,5991,7002,321,300,1,Semiurban,0.4047663551401869,
2166,54,Female,Married,Not Graduate,Salaried,14399,881,220,360,1,Semiurban,0.6945454545454546,
2167,53,Male,Single,Graduate,Salaried,4583,6131,165,300,1,Semiurban,0.6493333333333333,
2168,43,Female,Married,Not Graduate,Salaried,6856,5069,378,240,1,Semiurban,0.3154761904761904,
2169,48,Male,Single,Not Graduate,Self-Employed,3357,639,123,300,1,Urban,0.3248780487804878,
2170,52,Female,Single,Not Graduate,Self-Employed,2269,5550,305,120,1,Rural,0.2563606557377049,
2171,27,Male,Married,Not Graduate,Self-Employed,2922,3961,130,360,1,Urban,0.5294615384615384,
2172,49,Male,Married,Not Graduate,Self-Employed,10098,4420,317,300,1,Rural,0.457981072555205,
2173,28,Male,Single,Graduate,Salaried,4472,4537,177,120,1,Semiurban,0.5089830508474577,
2174,21,Female,Married,Not Graduate,Self-Employed,3372,4899,375,180,0,Semiurban,0.22056,
2175,23,Female,Married,Graduate,Self-Employed,7099,2335,452,300,0,Rural,0.208716814159292,
2176,44,Male,Single,Not Graduate,Self-Employed,12386,4321,284,360,1,Semiurban,0.588274647887324,
2177,43,Male,Married,Not Graduate,Self-Employed,3769,5183,90,120,0,Urban,0.9946666666666668,
2178,28,Female,Single,Graduate,Salaried,6775,5062,230,300,1,Semiurban,0.5146521739130435,
2179,57,Female,Single,Graduate,Self-Employed,6249,2985,206,180,1,Semiurban,0.448252427184466,
2180,23,Male,Married,Graduate,Self-Employed,8071,559,108,300,1,Semiurban,0.799074074074074,
2181,53,Female,Single,Graduate,Self-Employed,10873,713,394,120,1,Semiurban,0.2940609137055837,
2182,48,Female,Single,Not Graduate,Salaried,6572,4593,298,300,0,Urban,0.3746644295302013,
2183,28,Female,Married,Graduate,Salaried,11131,6992,241,360,1,Rural,0.7519917012448133,
2184,54,Female,Married,Not Graduate,Self-Employed,12745,7069,73,240,1,Semiurban,2.714246575342466,
2185,55,Male,Married,Graduate,Self-Employed,6963,3988,449,120,1,Semiurban,0.2438975501113585,
2186,52,Female,Single,Graduate,Self-Employed,13025,6203,485,120,1,Urban,0.3964536082474227,
2187,44,Female,Single,Not Graduate,Salaried,8950,7564,129,120,0,Urban,1.2801550387596898,
2188,34,Male,Married,Not Graduate,Self-Employed,12589,256,183,120,1,Urban,0.7019125683060109,
2189,52,Male,Single,Graduate,Self-Employed,12595,576,470,300,1,Semiurban,0.2802340425531915,
2190,63,Female,Married,Not Graduate,Self-Employed,9920,6382,262,360,1,Rural,0.6222137404580153,
2191,36,Female,Married,Not Graduate,Salaried,5459,7968,437,180,1,Urban,0.307254004576659,
2192,24,Female,Single,Not Graduate,Self-Employed,11585,37,397,360,1,Urban,0.2927455919395466,
2193,57,Female,Married,Not Graduate,Self-Employed,2813,2072,215,120,1,Urban,0.2272093023255814,
2194,41,Male,Single,Not Graduate,Salaried,9347,4505,474,300,1,Rural,0.2922362869198312,
2195,34,Male,Single,Not Graduate,Salaried,2570,460,397,300,1,Semiurban,0.0763224181360201,
2196,51,Male,Married,Not Graduate,Self-Employed,10666,7738,386,120,1,Semiurban,0.4767875647668393,
2197,38,Female,Single,Not Graduate,Salaried,11430,7131,447,300,1,Semiurban,0.415234899328859,
2198,27,Female,Married,Graduate,Self-Employed,4785,1440,120,120,0,Urban,0.51875,
2199,30,Female,Single,Not Graduate,Salaried,10449,6500,263,360,0,Semiurban,0.6444486692015209,
2200,27,Female,Single,Graduate,Salaried,4595,4478,484,240,1,Urban,0.1874586776859504,
2201,53,Male,Single,Not Graduate,Self-Employed,1820,1832,114,300,1,Rural,0.3203508771929824,
2202,43,Male,Married,Not Graduate,Self-Employed,3821,7325,270,120,1,Rural,0.4128148148148148,
2203,41,Female,Single,Not Graduate,Self-Employed,2055,4664,357,120,1,Semiurban,0.1882072829131652,
2204,39,Male,Married,Not Graduate,Salaried,6439,7600,335,300,1,Urban,0.4190746268656716,
2205,39,Female,Single,Graduate,Self-Employed,6932,5167,234,180,1,Urban,0.517051282051282,
2206,56,Female,Single,Graduate,Self-Employed,2886,3399,256,120,1,Semiurban,0.2455078125,
2207,49,Male,Married,Not Graduate,Self-Employed,6263,432,148,300,0,Rural,0.4523648648648649,
2208,38,Female,Married,Graduate,Self-Employed,12739,7598,291,120,1,Rural,0.6988659793814433,
2209,22,Female,Married,Not Graduate,Self-Employed,12119,4151,207,180,1,Rural,0.7859903381642512,
2210,21,Male,Married,Not Graduate,Salaried,8354,6720,147,240,1,Rural,1.0254421768707482,
2211,25,Female,Married,Graduate,Self-Employed,11696,6411,91,180,0,Rural,1.98978021978022,
2212,40,Female,Single,Graduate,Self-Employed,11622,6212,188,360,0,Semiurban,0.9486170212765958,
2213,31,Male,Single,Not Graduate,Salaried,9137,1751,332,300,1,Semiurban,0.3279518072289156,
2214,62,Female,Married,Not Graduate,Self-Employed,6341,2047,457,180,1,Semiurban,0.1835448577680525,
2215,22,Male,Single,Graduate,Self-Employed,14462,4997,276,240,1,Rural,0.705036231884058,
2216,23,Female,Single,Not Graduate,Self-Employed,11855,5720,472,120,1,Rural,0.3723516949152542,
2217,43,Male,Single,Graduate,Self-Employed,14853,7616,121,300,1,Semiurban,1.8569421487603304,
2218,32,Male,Married,Not Graduate,Self-Employed,5367,2840,292,180,0,Semiurban,0.2810616438356164,
2219,40,Male,Single,Not Graduate,Salaried,12118,256,67,240,0,Rural,1.846865671641791,
2220,25,Female,Single,Graduate,Salaried,5293,671,126,180,1,Urban,0.4733333333333333,
2221,57,Male,Single,Graduate,Salaried,8873,489,94,360,1,Semiurban,0.9959574468085106,
2222,58,Male,Married,Graduate,Self-Employed,4013,6889,420,300,0,Rural,0.2595714285714285,
2223,50,Male,Single,Not Graduate,Salaried,5303,3714,392,120,1,Rural,0.2300255102040816,
2224,29,Male,Single,Not Graduate,Self-Employed,3827,2096,189,240,0,Semiurban,0.3133862433862434,
2225,54,Male,Married,Not Graduate,Self-Employed,10309,1682,226,180,1,Urban,0.5305752212389381,
2226,64,Female,Married,Not Graduate,Self-Employed,3665,4411,271,300,1,Rural,0.2980073800738007,
2227,55,Female,Single,Graduate,Salaried,4808,2460,464,180,1,Semiurban,0.1566379310344827,
2228,42,Female,Single,Not Graduate,Salaried,7952,4529,141,300,0,Rural,0.8851773049645391,
2229,64,Female,Married,Not Graduate,Salaried,9567,5121,71,360,1,Rural,2.0687323943661973,
2230,44,Female,Married,Not Graduate,Self-Employed,9142,3912,221,180,0,Rural,0.5906787330316742,
2231,37,Female,Married,Graduate,Salaried,7904,1975,141,360,1,Rural,0.7006382978723404,
2232,30,Female,Married,Not Graduate,Self-Employed,2492,3216,241,240,1,Urban,0.2368464730290456,
2233,50,Male,Married,Not Graduate,Salaried,6924,6075,126,360,0,Semiurban,1.0316666666666667,
2234,43,Female,Married,Graduate,Salaried,11069,1389,330,300,1,Semiurban,0.3775151515151515,
2235,52,Male,Married,Not Graduate,Self-Employed,5881,4515,413,240,1,Semiurban,0.2517191283292978,
2236,37,Male,Single,Not Graduate,Self-Employed,4674,5692,228,180,1,Semiurban,0.4546491228070175,
2237,37,Female,Married,Graduate,Salaried,6282,3856,287,180,0,Semiurban,0.3532404181184669,
2238,34,Male,Married,Not Graduate,Salaried,10997,1584,184,300,0,Urban,0.68375,
2239,29,Male,Single,Not Graduate,Salaried,7060,4939,414,120,0,Rural,0.2898309178743961,
2240,60,Male,Married,Not Graduate,Self-Employed,8960,5563,439,120,0,Rural,0.3308200455580866,
2241,22,Male,Married,Graduate,Self-Employed,14525,2963,329,180,1,Semiurban,0.5315501519756839,
2242,45,Female,Single,Not Graduate,Salaried,4578,4529,68,300,1,Rural,1.339264705882353,
2243,59,Female,Married,Not Graduate,Salaried,12378,6786,132,120,1,Rural,1.451818181818182,
2244,29,Female,Single,Graduate,Self-Employed,4483,5674,277,360,1,Rural,0.3666787003610108,
2245,42,Female,Single,Graduate,Salaried,8759,6200,420,180,1,Semiurban,0.3561666666666667,
2246,63,Female,Single,Not Graduate,Self-Employed,7554,7729,314,360,1,Semiurban,0.4867197452229299,
2247,24,Female,Single,Not Graduate,Self-Employed,4023,5059,161,300,1,Urban,0.5640993788819876,
2248,46,Female,Married,Not Graduate,Self-Employed,13274,976,300,360,1,Semiurban,0.475,
2249,49,Female,Single,Not Graduate,Self-Employed,11177,7345,213,120,1,Urban,0.8695774647887324,
2250,54,Female,Single,Graduate,Self-Employed,11792,3364,407,120,0,Semiurban,0.3723832923832924,
2251,43,Female,Married,Not Graduate,Self-Employed,6081,45,217,240,1,Rural,0.2823041474654378,
2252,57,Male,Single,Graduate,Salaried,13407,1193,270,180,0,Urban,0.5407407407407407,
2253,31,Female,Single,Graduate,Self-Employed,7109,3342,457,300,0,Urban,0.2286870897155361,
2254,26,Male,Single,Not Graduate,Self-Employed,3501,4512,353,180,1,Urban,0.2269971671388101,
2255,38,Male,Single,Not Graduate,Salaried,2887,4943,240,360,1,Semiurban,0.32625,
2256,41,Male,Married,Graduate,Self-Employed,12875,6282,374,300,1,Urban,0.5122192513368984,
2257,62,Male,Single,Graduate,Salaried,8052,246,486,300,1,Semiurban,0.1707407407407407,
2258,56,Female,Married,Not Graduate,Self-Employed,2530,3219,487,120,1,Urban,0.1180492813141683,
2259,61,Male,Married,Graduate,Salaried,11457,4325,219,360,0,Semiurban,0.7206392694063927,
2260,58,Female,Single,Not Graduate,Salaried,14455,791,424,120,1,Urban,0.3595754716981132,
2261,54,Female,Single,Not Graduate,Self-Employed,2720,636,94,120,1,Rural,0.3570212765957447,
2262,37,Male,Single,Graduate,Self-Employed,14622,3775,430,240,0,Rural,0.4278372093023256,
2263,57,Female,Single,Graduate,Self-Employed,14663,2421,63,120,1,Urban,2.711746031746032,
2264,45,Male,Married,Not Graduate,Self-Employed,13498,7247,280,180,1,Semiurban,0.7408928571428571,
2265,58,Male,Married,Graduate,Salaried,12106,7773,206,300,0,Semiurban,0.965,
2266,32,Female,Married,Not Graduate,Salaried,14789,4833,183,120,0,Semiurban,1.07224043715847,
2267,43,Female,Single,Not Graduate,Salaried,14037,1088,440,180,1,Rural,0.34375,
2268,62,Male,Married,Not Graduate,Self-Employed,7535,4183,86,360,0,Rural,1.3625581395348838,
2269,42,Female,Single,Graduate,Salaried,11310,3159,102,300,1,Rural,1.4185294117647058,
2270,41,Female,Single,Not Graduate,Self-Employed,10955,712,67,360,1,Semiurban,1.7413432835820897,
2271,47,Female,Single,Not Graduate,Self-Employed,8023,5845,87,180,1,Semiurban,1.594022988505747,
2272,51,Male,Single,Not Graduate,Salaried,9574,5323,236,360,0,Semiurban,0.631228813559322,
2273,26,Male,Single,Not Graduate,Self-Employed,10563,6032,434,360,1,Urban,0.3823732718894009,
2274,47,Female,Married,Not Graduate,Salaried,2334,5501,245,360,1,Urban,0.3197959183673469,
2275,60,Female,Married,Not Graduate,Self-Employed,12514,4696,292,120,1,Urban,0.5893835616438357,
2276,54,Female,Single,Not Graduate,Salaried,10610,5595,349,120,1,Rural,0.4643266475644699,
2277,32,Female,Married,Not Graduate,Self-Employed,3224,3644,352,120,1,Rural,0.1951136363636363,
2278,27,Female,Single,Not Graduate,Salaried,8098,7950,84,300,1,Semiurban,1.9104761904761904,
2279,30,Male,Single,Not Graduate,Salaried,3913,7773,264,180,1,Urban,0.4426515151515151,
